Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Tyrendarra East,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Wangoom,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Warrabkook,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Warrong,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Willatook,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Winslow,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Woolsthorpe,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Woorndoo,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Yambuk,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Yangery,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Yarpturk,MOYNE,March,"1,338.10",222,"2,700.30",,,448,637,"3,839.40",307,"1,850.40"
Allendale,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Basalt,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Blampied,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Broomfield,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Bullarto,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Cabbage Tree,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Campbelltown,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Clunes,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Clydesdale,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Coomoora,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Creswick,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Creswick North,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Daylesford,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Dean,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Denver,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Drummond,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Drummond North,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Dry Diggings,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Eganstown,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Elevated Plains,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Franklinford,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Glengower,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Glenlyon,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Guildford,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Hepburn,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Hepburn Springs,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Kingston,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Kooroocheang,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Langdons Hill,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Lawrence,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Leonards Hill,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Little Hampton,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Lyonville,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Mollongghip,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Mount Beckworth,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Mount Franklin,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Mount Prospect,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Musk,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Musk Vale,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Newbury,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Newlyn,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Newlyn North,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
North Blackwood,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Porcupine Ridge,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Rocklyn,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Sailors Falls,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Sailors Hill,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Shepherds Flat,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Smeaton,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Smokeytown,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Springmount,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Trentham,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Tylden South,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Ullina,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Wheatsheaf,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Yandoit,HEPBURN,March,"1,441.20",221,"3,260.70",,,500,630,"4,108.50",351,"2,289.00"
Allestree,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Bahgallah,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Bolwarra,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Breakaway Creek,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Brimboal,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Cape Bridgewater,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Cashmore,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Casterton,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Condah,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Corndale,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Dartmoor,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Digby,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Drik Drik,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Drumborg,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Dunrobin,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Dutton Way,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Gorae,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Gorae West,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Grassdale,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Greenwald,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Heathmere,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Henty,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Heywood,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Homerton,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Hotspur,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Lake Condah,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Lake Mundi,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Lindsay,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Lyons,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Merino,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Milltown,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Mount Richmond,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Mumbannar,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Myamyn,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Nangeela,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Narrawong,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Nelson,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Paschendale,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Portland,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Portland North,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Portland West,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Sandford,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Strathdownie,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Tahara,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Tahara Bridge,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Tahara West,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Tyrendarra,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Wallacedale,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Wando Bridge,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Wando Vale,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Warrock,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Winnap,GLENELG,March,"3,174.10",626,"7,119.00",,,"1,404","1,795","9,101.50",809,"4,102.00"
Almonds,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Barmah,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Bathumi,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Bearii,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Boomahnoomoonah,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Boosey,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Boweya North,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Bundalong,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Bundalong South,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Burramine,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Burramine South,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Cobram,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Cobram East,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Drumanure,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Esmond,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Invergordon,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Kaarimba,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Katamatite,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Katamatite East,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Katunga,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Koonoomoo,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Kotupna,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Lake Rowan,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Lower Moira,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Marungi,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Muckatah,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Mundoona,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Mywee,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Naring,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Nathalia,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Numurkah,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Peechelba,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Pelluebla,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Picola,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Picola West,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
St James,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Strathmerton,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Telford,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Tungamah,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Ulupna,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Waaia,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Waggarandall,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Wilby,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Wunghnu,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Yabba North,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Yabba South,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Yalca,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Yarrawonga,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Yarrawonga South,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Yarroweyah,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Yielima,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Youanmite,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Youarang,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Yundool,MOIRA,March,"1,990.60",583,"3,680.70",,,"1,078","1,464","4,998.60",647,"2,209.10"
Altona,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Altona Meadows,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Altona North,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Laverton,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Newport,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Seabrook,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Seaholme,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
South Kingsville,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Spotswood,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Williamstown,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Williamstown North,HOBSONS BAY,March,"2,358.40","2,162","5,861.00",,,"5,373","6,805","7,423.00","3,324","3,625.90"
Amphitheatre,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Avoca,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Barkly,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Beaufort,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Brewster,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Burnbank,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Carngham,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Carranballac,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Chepstowe,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Chute,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Cross Roads,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Crowlands,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Elmhurst,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Ercildoune,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Evansford,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Frenchmans,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Glenbrae,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Glenlofty,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Glenlogie,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Glenpatrick,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Hillcrest,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Homebush,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Lake Goldsmith,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Lake Wongan,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Lamplough,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Landsborough,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Langi Kal Kal,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Lexton,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Main Lead,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Mena Park,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Middle Creek,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Moonambel,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Mount Emu,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Mount Lonarch,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Natte Yallock,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Nerring,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Nowhere Creek,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Percydale,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Raglan,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Rathscar,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Rathscar West,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Skipton,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Snake Valley,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Stockyard Hill,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Stoneleigh,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Tanwood,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Trawalla,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Warrenmang,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Waterloo,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Waubra,PYRENEES,March,"1,643.70",118,"4,903.20",,,352,466,"6,491.20",242,"3,370.90"
Anakie,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Armstrong Creek,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Avalon,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Barwon Heads,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Batesford,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Bell Park,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Bell Post Hill,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Bellarine,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Belmont,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Breakwater,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Breamlea,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
Ceres,GREATER GEELONG,March,"2,221.70","5,175","6,344.90",,,"14,779","18,741","8,045.90","9,042","3,881.90"
