Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Collingwood,YARRA,March,"3,303.00","3,324","8,734.40","1,121","1,113.90","8,790","11,378","11,306.00","5,385","5,350.90"
Cremorne,YARRA,March,"3,303.00","3,324","8,734.40","1,121","1,113.90","8,790","11,378","11,306.00","5,385","5,350.90"
Fairfield,YARRA,March,"3,303.00","3,324","8,734.40","1,121","1,113.90","8,790","11,378","11,306.00","5,385","5,350.90"
Fitzroy,YARRA,March,"3,303.00","3,324","8,734.40","1,121","1,113.90","8,790","11,378","11,306.00","5,385","5,350.90"
Fitzroy North,YARRA,March,"3,303.00","3,324","8,734.40","1,121","1,113.90","8,790","11,378","11,306.00","5,385","5,350.90"
Princes Hill,YARRA,March,"3,303.00","3,324","8,734.40","1,121","1,113.90","8,790","11,378","11,306.00","5,385","5,350.90"
Richmond,YARRA,March,"3,303.00","3,324","8,734.40","1,121","1,113.90","8,790","11,378","11,306.00","5,385","5,350.90"
Aberfeldie,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Airport West,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Ascot Vale,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Avondale Heights,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Essendon,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Essendon Fields,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Essendon North,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Essendon West,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Keilor East,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Moonee Ponds,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Niddrie,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Strathmore,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Strathmore Heights,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Travancore,MOONEE VALLEY,March,"1,997.10","2,565","4,685.60","1,240",965.5,"6,018","7,860","6,119.80","3,646","2,838.80"
Aberfeldy,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Ada,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Allambee,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Allambee Reserve,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Amor,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Athlone,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Baw Baw,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Bona Vista,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Boola,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Brandy Creek,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Bravington,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Buln Buln,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Buln Buln East,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Caringal,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Childers,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Cloverlea,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Coalville,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Coopers Creek,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Crossover,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Darnum,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Drouin,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Drouin East,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Drouin South,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Drouin West,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Ellinbank,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Erica,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Ferndale,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Fumina,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Fumina South,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Gainsborough,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Gentle Annie,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Hallora,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Hill End,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Icy Creek,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Jacob Creek,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Jericho,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Jindivick,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Labertouche,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Lardner,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Lillico,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Loch Valley,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Longwarry,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Longwarry North,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Modella,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Moondarra,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Mountain View,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Narracan,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Nayook,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Neerim,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Neerim East,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Neerim Junction,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Neerim North,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Neerim South,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Nilma,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Nilma North,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Noojee,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Piedmont,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Rawson,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Ripplebrook,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Rokeby,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Seaview,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Shady Creek,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Tanjil,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Tanjil Bren,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Tanjil South,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Tetoora Road,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Thalloo,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Thorpdale,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Thorpdale South,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Toombon,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Toongabbie,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Toorongo,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Torwood,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Trafalgar,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Trafalgar East,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Trafalgar South,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Vesper,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Walhalla,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Warragul,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Warragul South,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Warragul West,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Westbury,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Willow Grove,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Yarragon,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Yarragon South,BAW BAW,March,"3,034.90","1,770","5,205.70",985,"1,688.90","3,036","4,265","7,313.00","1,544","2,647.40"
Acheron,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Alexandra,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Buxton,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Castella,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Cathkin,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Caveat,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Devils River,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Dropmore,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Eildon,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Fawcett,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Flowerdale,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Ghin Ghin,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Glenburn,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Gobur,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Highlands,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Homewood,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Kanumbra,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Kerrisdale,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Killingworth,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Kinglake,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Kinglake Central,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Kinglake West,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Koriella,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Limestone,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Maintongoon,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Marysville,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Molesworth,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Murrindindi,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Narbethong,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Pheasant Creek,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Rubicon,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Strath Creek,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Taggerty,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Taylor Bay,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Terip Terip,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Thornton,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Toolangi,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Whanregarwen,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Yarck,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Yea,MURRINDINDI,March,"1,949.70",292,"3,545.50",229,"1,529.10",531,815,"5,441.80",314,"2,096.60"
Adams Estate,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Almurta,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Anderson,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Archies Creek,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Bass,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Cape Paterson,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Cape Woolamai,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Churchill Island,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Corinella,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Coronet Bay,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Cowes,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Dalyston,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Glen Alvie,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Glen Forbes,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Grantville,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Harmers Haven,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Inverloch,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Jam Jerrup,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Kernot,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Kilcunda,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
Krowera,BASS COAST,March,"2,858.80","1,145","5,360.60",895,"2,234.60","2,147","3,013","7,522.80","1,312","3,275.80"
