Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Tarraville,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
The Heart,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
The Honeysuckles,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Tinamba,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Tinamba West,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Toolome,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Valencia Creek,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Walhalla East,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Willung,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Willung South,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Winnindoo,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Won Wron,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Wongungarra,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Wonyip,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Woodside,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Woodside Beach,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Woodside North,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Woolenook,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Worrowing,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Wrathung,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Wrixon,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Wurruk,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Yangoura,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Yarram,WELLINGTON,March,"2,602.90","1,112","6,624.40",,,"2,830","3,580","8,380.00","1,842","4,311.70"
Albacutya,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Antwerp,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Broughton,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Dimboola,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Gerang Gerung,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Glenlee,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Jeparit,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Kenmare,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Kiata,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Little Desert,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Lorquon,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Netherby,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Nhill,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Rainbow,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Tarranyurk,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Yanac,HINDMARSH,March,"1,862.60",109,"3,383.50",,,198,250,"4,272.00",116,"1,982.20"
Albanvale,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Albion,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Ardeer,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Brooklyn,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Cairnlea,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Calder Park,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Deer Park,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Delahey,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Derrimut,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Kealba,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Keilor,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Keilor Downs,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Keilor Lodge,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Keilor North,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Keilor Park,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Kings Park,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
St Albans,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Sunshine,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Sunshine North,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Sunshine West,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Sydenham,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Taylors Lakes,BRIMBANK,March,"2,339.30","4,589","7,889.60",,,"15,477","18,643","9,503.50","9,740","4,965.10"
Albert Park,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
Balaclava,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
Elwood,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
Middle Park,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
Ripponlea,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
South Melbourne,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
St Kilda,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
St Kilda East,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
St Kilda West,PORT PHILLIP,March,"3,120.70","3,188","8,762.10",,,"8,951","11,054","10,820.70","5,910","5,785.30"
Allans Flat,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Barnawartha,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Beechworth,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Brimin,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Browns Plains,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Bruarong,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Carlyle,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Charleroi,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Chiltern,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Chiltern Valley,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Cornishtown,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Gooramadda,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Gundowring,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Huon,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Indigo Valley,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Kergunyah,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Kiewa,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Lilliput,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Norong,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Osbornes Flat,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Rutherglen,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Sandy Creek,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Staghorn Flat,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Stanley,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Tangambalanga,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Wahgunyah,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Wooragee,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Yackandandah,INDIGO,March,922.8,144,"2,172.40",,,339,428,"2,742.70",197,"1,262.40"
Allansford,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Ayrford,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Ballangeich,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Bessiebelle,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Broadwater,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Caramut,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Chatsworth,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Codrington,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Condah Swamp,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Crossley,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Cudgee,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Darlington,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Dundonnell,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Ellerslie,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Framlingham,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Framlingham East,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Garvoc,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Gerrigerrup,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Grassmere,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Hawkesdale,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Hexham,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Illowa,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Killarney,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Kirkstall,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Knebsworth,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Kolora,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Koroit,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Laang,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Macarthur,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Mailors Flat,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Mepunga,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Mepunga East,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Mepunga West,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Minhamite,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Minjah,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Mortlake,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Nareeb,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Naringal,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Naringal East,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Nirranda,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Nirranda East,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Nirranda South,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Nullawarre,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Nullawarre North,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Orford,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Panmure,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Port Fairy,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Pura Pura,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Purdeet,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Purnim,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Purnim West,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Rosebrook,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Southern Cross,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
St Helens,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Taroon,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Tarrone,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
The Cove,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
The Sisters,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Toolong,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Tower Hill,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Tyrendarra East,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Wangoom,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Warrabkook,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Warrong,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Willatook,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Winslow,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Woolsthorpe,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Woorndoo,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Yambuk,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Yangery,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Yarpturk,MOYNE,March,"1,296.30",213,"2,994.30",,,492,584,"3,554.30",358,"2,178.80"
Allendale,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Basalt,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Blampied,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Broomfield,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Bullarto,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Cabbage Tree,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Campbelltown,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Clunes,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Clydesdale,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Coomoora,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Creswick,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Creswick North,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Daylesford,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Dean,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Denver,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Drummond,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Drummond North,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Dry Diggings,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Eganstown,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Elevated Plains,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Franklinford,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Glengower,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Glenlyon,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Guildford,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Hepburn,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Hepburn Springs,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Kingston,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Kooroocheang,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Langdons Hill,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Lawrence,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Leonards Hill,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Little Hampton,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Lyonville,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Mollongghip,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Mount Beckworth,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Mount Franklin,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Mount Prospect,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Musk,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Musk Vale,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Newbury,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Newlyn,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Newlyn North,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
North Blackwood,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Porcupine Ridge,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Rocklyn,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Sailors Falls,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Sailors Hill,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Shepherds Flat,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Smeaton,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Smokeytown,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Springmount,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Trentham,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Tylden South,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Ullina,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Wheatsheaf,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Yandoit,HEPBURN,March,"1,278.10",192,"3,428.30",,,515,638,"4,247.10",359,"2,389.80"
Allestree,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Bahgallah,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Bolwarra,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Breakaway Creek,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Brimboal,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Cape Bridgewater,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Cashmore,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Casterton,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Condah,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Corndale,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Dartmoor,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Digby,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Drik Drik,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Drumborg,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Dunrobin,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Dutton Way,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Gorae,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Gorae West,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Grassdale,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Greenwald,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Heathmere,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Henty,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Heywood,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
Homerton,GLENELG,March,"2,454.90",486,"5,228.10",,,"1,035","1,270","6,415.10",623,"3,146.90"
