Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Wongungarra,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Wonyip,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Woodside,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Woodside Beach,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Woodside North,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Woolenook,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Worrowing,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Wrathung,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Wrixon,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Wurruk,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Yangoura,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Yarram,WELLINGTON,March,"3,694.00","1,608","7,126.10",,,"3,102","4,610","10,590.40","1,772","4,070.80"
Albacutya,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Antwerp,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Broughton,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Dimboola,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Gerang Gerung,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Glenlee,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Jeparit,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Kenmare,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Kiata,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Little Desert,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Lorquon,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Netherby,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Nhill,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Rainbow,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Tarranyurk,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Yanac,HINDMARSH,March,"1,832.60",106,"2,904.60",,,168,265,"4,581.60",106,"1,832.60"
Albanvale,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Albion,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Ardeer,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Brooklyn,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Cairnlea,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Calder Park,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Deer Park,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Delahey,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Derrimut,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Kealba,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Keilor,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Keilor Downs,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Keilor Lodge,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Keilor North,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Keilor Park,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Kings Park,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
St Albans,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Sunshine,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Sunshine North,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Sunshine West,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Sydenham,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Taylors Lakes,BRIMBANK,March,"2,658.80","5,429","7,331.40",,,"14,970","19,312","9,457.90","9,031","4,422.80"
Albert Park,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
Balaclava,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
Elwood,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
Middle Park,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
Ripponlea,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
South Melbourne,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
St Kilda,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
St Kilda East,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
St Kilda West,PORT PHILLIP,March,"3,027.80","3,289","9,065.00",,,"9,847","12,733","11,721.80","6,608","6,083.20"
Allans Flat,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Barnawartha,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Beechworth,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Brimin,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Browns Plains,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Bruarong,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Carlyle,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Charleroi,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Chiltern,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Chiltern Valley,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Cornishtown,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Gooramadda,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Gundowring,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Huon,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Indigo Valley,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Kergunyah,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Kiewa,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Lilliput,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Norong,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Osbornes Flat,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Rutherglen,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Sandy Creek,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Staghorn Flat,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Stanley,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Tangambalanga,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Wahgunyah,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Wooragee,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Yackandandah,INDIGO,March,872.3,141,"2,369.30",,,383,488,"3,018.90",209,"1,292.90"
Allansford,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Ayrford,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Ballangeich,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Bessiebelle,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Broadwater,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Caramut,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Chatsworth,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Codrington,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Condah Swamp,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Crossley,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Cudgee,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Darlington,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Dundonnell,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Ellerslie,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Framlingham,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Framlingham East,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Garvoc,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Gerrigerrup,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Grassmere,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Hawkesdale,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Hexham,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Illowa,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Killarney,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Kirkstall,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Knebsworth,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Kolora,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Koroit,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Laang,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Macarthur,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Mailors Flat,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Mepunga,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Mepunga East,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Mepunga West,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Minhamite,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Minjah,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Mortlake,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Nareeb,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Naringal,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Naringal East,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Nirranda,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Nirranda East,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Nirranda South,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Nullawarre,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Nullawarre North,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Orford,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Panmure,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Port Fairy,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Pura Pura,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Purdeet,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Purnim,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Purnim West,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Rosebrook,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Southern Cross,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
St Helens,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Taroon,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Tarrone,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
The Cove,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
The Sisters,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Toolong,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Tower Hill,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Tyrendarra East,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Wangoom,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Warrabkook,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Warrong,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Willatook,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Winslow,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Woolsthorpe,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Woorndoo,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Yambuk,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Yangery,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Yarpturk,MOYNE,March,"1,344.30",225,"2,551.20",,,427,632,"3,776.10",261,"1,559.40"
Allendale,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Basalt,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Blampied,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Broomfield,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Bullarto,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Cabbage Tree,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Campbelltown,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Clunes,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Clydesdale,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Coomoora,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Creswick,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Creswick North,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Daylesford,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Dean,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Denver,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Drummond,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Drummond North,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Dry Diggings,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Eganstown,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Elevated Plains,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Franklinford,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Glengower,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Glenlyon,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Guildford,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Hepburn,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Hepburn Springs,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Kingston,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Kooroocheang,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Langdons Hill,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Lawrence,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Leonards Hill,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Little Hampton,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Lyonville,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Mollongghip,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Mount Beckworth,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Mount Franklin,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Mount Prospect,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Musk,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Musk Vale,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Newbury,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Newlyn,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Newlyn North,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
North Blackwood,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Porcupine Ridge,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Rocklyn,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Sailors Falls,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Sailors Hill,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Shepherds Flat,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Smeaton,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Smokeytown,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Springmount,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Trentham,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Tylden South,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Ullina,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Wheatsheaf,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Yandoit,HEPBURN,March,"1,307.60",203,"3,942.00",,,612,879,"5,661.80",424,"2,731.10"
Allestree,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Bahgallah,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Bolwarra,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Breakaway Creek,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Brimboal,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Cape Bridgewater,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Cashmore,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Casterton,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Condah,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Corndale,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Dartmoor,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Digby,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Drik Drik,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Drumborg,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Dunrobin,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Dutton Way,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Gorae,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Gorae West,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Grassdale,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Greenwald,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Heathmere,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Henty,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Heywood,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Homerton,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Hotspur,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Lake Condah,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Lake Mundi,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Lindsay,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Lyons,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Merino,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Milltown,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Mount Richmond,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Mumbannar,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Myamyn,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Nangeela,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Narrawong,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
Nelson,GLENELG,March,"3,259.30",644,"6,306.00",,,"1,246","1,549","7,839.50",739,"3,740.10"
