Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Merriang,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Merriang South,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Mongans Bridge,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Mount Beauty,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Mount Buffalo,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Mudgegonga,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Myrtleford,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Nug Nug,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Ovens,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Porepunkah,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Rosewhite,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Running Creek,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Selwyn,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Smoko,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Tawonga,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Tawonga South,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Upper Gundowring,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Wandiligong,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Wonnangatta,ALPINE,March,"1,547.50",197,"2,505.90",89,699.1,319,483,"3,794.20",174,"1,366.80"
Abbotsford,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Alphington,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Burnley,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Carlton North,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Clifton Hill,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Collingwood,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Cremorne,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Fairfield,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Fitzroy,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Fitzroy North,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Princes Hill,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Richmond,YARRA,March,"3,324.60","3,277","10,802.80",925,938.4,"10,648","13,418","13,613.10","6,414","6,507.20"
Aberfeldie,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Airport West,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Ascot Vale,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Avondale Heights,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Essendon,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Essendon Fields,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Essendon North,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Essendon West,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Keilor East,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Moonee Ponds,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Niddrie,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Strathmore,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Strathmore Heights,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Travancore,MOONEE VALLEY,March,"1,774.00","2,269","5,232.00","1,049",820.1,"6,692","8,759","6,848.00","4,118","3,219.60"
Aberfeldy,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Ada,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Allambee,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Allambee Reserve,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Amor,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Athlone,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Baw Baw,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Bona Vista,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Boola,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Brandy Creek,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Bravington,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Buln Buln,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Buln Buln East,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Caringal,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Childers,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Cloverlea,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Coalville,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Coopers Creek,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Crossover,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Darnum,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Drouin,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Drouin East,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Drouin South,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Drouin West,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Ellinbank,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Erica,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Ferndale,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Fumina,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Fumina South,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Gainsborough,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Gentle Annie,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Hallora,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Hill End,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Icy Creek,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Jacob Creek,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Jericho,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Jindivick,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Labertouche,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Lardner,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Lillico,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Loch Valley,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Longwarry,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Longwarry North,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Modella,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Moondarra,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Mountain View,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Narracan,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Nayook,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Neerim,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Neerim East,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Neerim Junction,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Neerim North,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Neerim South,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Nilma,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Nilma North,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Noojee,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Piedmont,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Rawson,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Ripplebrook,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Rokeby,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Seaview,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Shady Creek,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Tanjil,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Tanjil Bren,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Tanjil South,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Tetoora Road,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Thalloo,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Thorpdale,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Thorpdale South,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Toombon,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Toongabbie,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Toorongo,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Torwood,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Trafalgar,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Trafalgar East,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Trafalgar South,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Vesper,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Walhalla,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Warragul,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Warragul South,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Warragul West,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Westbury,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Willow Grove,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Yarragon,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Yarragon South,BAW BAW,March,"2,662.80","1,385","5,631.40",809,"1,555.40","2,929","3,975","7,642.50","1,539","2,958.90"
Acheron,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Alexandra,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Buxton,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Castella,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Cathkin,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Caveat,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Devils River,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Dropmore,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Eildon,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Fawcett,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Flowerdale,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Ghin Ghin,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Glenburn,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Gobur,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Highlands,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Homewood,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Kanumbra,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Kerrisdale,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Killingworth,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Kinglake,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Kinglake Central,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Kinglake West,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Koriella,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Limestone,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Maintongoon,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Marysville,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Molesworth,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Murrindindi,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Narbethong,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Pheasant Creek,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Rubicon,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Strath Creek,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Taggerty,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Taylor Bay,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Terip Terip,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Thornton,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Toolangi,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Whanregarwen,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Yarck,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Yea,MURRINDINDI,March,"1,858.00",269,"3,674.50",152,"1,049.90",532,692,"4,779.70",306,"2,113.60"
Adams Estate,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Almurta,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Anderson,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Archies Creek,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Bass,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Cape Paterson,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Cape Woolamai,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Churchill Island,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Corinella,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Coronet Bay,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Cowes,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Dalyston,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Glen Alvie,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Glen Forbes,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Grantville,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Harmers Haven,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Inverloch,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Jam Jerrup,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Kernot,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Kilcunda,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Krowera,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Lance Creek,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
Newhaven,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
North Wonthaggi,BASS COAST,March,"2,827.90",999,"5,092.60",605,"1,712.60","1,799","2,412","6,827.80","1,071","3,031.80"
