Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Merriang,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Merriang South,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Mongans Bridge,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Mount Beauty,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Mount Buffalo,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Mudgegonga,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Myrtleford,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Nug Nug,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Ovens,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Porepunkah,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Rosewhite,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Running Creek,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Selwyn,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Smoko,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Tawonga,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Tawonga South,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Upper Gundowring,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Wandiligong,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Wonnangatta,ALPINE,March,"1,693.70",217,"3,114.30",136,"1,061.50",399,573,"4,472.40",204,"1,592.30"
Abbotsford,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Alphington,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Burnley,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Carlton North,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Clifton Hill,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Collingwood,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Cremorne,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Fairfield,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Fitzroy,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Fitzroy North,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Princes Hill,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Richmond,YARRA,March,"3,221.20","3,270","11,015.00","1,008",992.9,"11,182","13,451","13,250.10","7,072","6,966.40"
Aberfeldie,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Airport West,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Ascot Vale,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Avondale Heights,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Essendon,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Essendon Fields,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Essendon North,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Essendon West,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Keilor East,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Moonee Ponds,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Niddrie,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Strathmore,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Strathmore Heights,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Travancore,MOONEE VALLEY,March,"1,873.20","2,441","4,976.50","1,152",884,"6,485","8,090","6,208.10","3,845","2,950.60"
Aberfeldy,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Ada,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Allambee,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Allambee Reserve,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Amor,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Athlone,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Baw Baw,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Bona Vista,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Boola,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Brandy Creek,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Bravington,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Buln Buln,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Buln Buln East,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Caringal,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Childers,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Cloverlea,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Coalville,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Coopers Creek,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Crossover,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Darnum,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Drouin,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Drouin East,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Drouin South,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Drouin West,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Ellinbank,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Erica,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Ferndale,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Fumina,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Fumina South,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Gainsborough,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Gentle Annie,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Hallora,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Hill End,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Icy Creek,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Jacob Creek,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Jericho,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Jindivick,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Labertouche,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Lardner,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Lillico,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Loch Valley,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Longwarry,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Longwarry North,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Modella,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Moondarra,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Mountain View,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Narracan,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Nayook,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Neerim,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Neerim East,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Neerim Junction,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Neerim North,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Neerim South,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Nilma,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Nilma North,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Noojee,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Piedmont,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Rawson,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Ripplebrook,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Rokeby,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Seaview,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Shady Creek,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Tanjil,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Tanjil Bren,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Tanjil South,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Tetoora Road,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Thalloo,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Thorpdale,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Thorpdale South,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Toombon,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Toongabbie,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Toorongo,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Torwood,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Trafalgar,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Trafalgar East,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Trafalgar South,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Vesper,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Walhalla,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Warragul,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Warragul South,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Warragul West,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Westbury,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Willow Grove,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Yarragon,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Yarragon South,BAW BAW,March,"2,773.70","1,481","5,953.90",835,"1,563.80","3,179","4,498","8,424.20","1,742","3,262.50"
Acheron,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Alexandra,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Buxton,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Castella,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Cathkin,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Caveat,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Devils River,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Dropmore,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Eildon,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Fawcett,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Flowerdale,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Ghin Ghin,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Glenburn,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Gobur,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Highlands,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Homewood,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Kanumbra,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Kerrisdale,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Killingworth,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Kinglake,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Kinglake Central,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Kinglake West,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Koriella,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Limestone,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Maintongoon,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Marysville,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Molesworth,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Murrindindi,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Narbethong,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Pheasant Creek,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Rubicon,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Strath Creek,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Taggerty,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Taylor Bay,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Terip Terip,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Thornton,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Toolangi,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Whanregarwen,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Yarck,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Yea,MURRINDINDI,March,"2,038.70",297,"4,070.60",173,"1,187.50",593,760,"5,216.90",337,"2,313.30"
Adams Estate,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Almurta,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Anderson,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Archies Creek,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Bass,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Cape Paterson,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Cape Woolamai,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Churchill Island,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Corinella,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Coronet Bay,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Cowes,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Dalyston,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Glen Alvie,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Glen Forbes,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Grantville,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Harmers Haven,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Inverloch,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Jam Jerrup,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Kernot,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Kilcunda,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Krowera,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
Lance Creek,BASS COAST,March,"2,274.50",826,"4,907.10",583,"1,605.40","1,782","2,385","6,567.50","1,090","3,001.50"
