Suburb,Local Government Area,Year ending,Alleged Offender Incident Rate,Alleged Offender Incidents,Criminial Incident Rate,Family Incident Count,Family Incident Rate,Incidents Recorded,Offence Count,Offence Rate,Victim Reports,Victimisation Rate
Abbotsford,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Alphington,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Burnley,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Carlton North,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Clifton Hill,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Collingwood,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Cremorne,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Fairfield,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Fitzroy,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Fitzroy North,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Princes Hill,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Richmond,YARRA,March,"4,894.50","4,876","10,868.10","1,192","1,196.50","10,827","13,733","13,785.10","5,724","5,745.70"
Aberfeldie,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Airport West,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Ascot Vale,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Avondale Heights,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Essendon,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Essendon Fields,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Essendon North,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Essendon West,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Keilor East,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Moonee Ponds,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Niddrie,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Strathmore,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Strathmore Heights,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Travancore,MOONEE VALLEY,March,"2,250.00","2,911","4,721.00","1,189",919,"6,108","7,873","6,085.20","3,304","2,553.70"
Aberfeldy,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Ada,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Allambee,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Allambee Reserve,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Amor,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Athlone,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Baw Baw,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Bona Vista,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Boola,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Brandy Creek,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Bravington,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Buln Buln,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Buln Buln East,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Caringal,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Childers,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Cloverlea,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Coalville,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Coopers Creek,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Crossover,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Darnum,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Drouin,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Drouin East,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Drouin South,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Drouin West,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Ellinbank,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Erica,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Ferndale,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Fumina,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Fumina South,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Gainsborough,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Gentle Annie,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Hallora,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Hill End,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Icy Creek,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Jacob Creek,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Jericho,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Jindivick,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Labertouche,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Lardner,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Lillico,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Loch Valley,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Longwarry,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Longwarry North,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Modella,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Moondarra,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Mountain View,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Narracan,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Nayook,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Neerim,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Neerim East,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Neerim Junction,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Neerim North,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Neerim South,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Nilma,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Nilma North,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Noojee,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Piedmont,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Rawson,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Ripplebrook,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Rokeby,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Seaview,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Shady Creek,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Tanjil,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Tanjil Bren,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Tanjil South,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Tetoora Road,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Thalloo,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Thorpdale,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Thorpdale South,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Toombon,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Toongabbie,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Toorongo,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Torwood,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Trafalgar,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Trafalgar East,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Trafalgar South,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Vesper,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Walhalla,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Warragul,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Warragul South,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Warragul West,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Westbury,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Willow Grove,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Yarragon,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Yarragon South,BAW BAW,March,"3,596.50","2,035","6,335.80",977,"1,726.70","3,585","4,998","8,833.00","1,654","2,923.10"
Acheron,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Alexandra,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Buxton,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Castella,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Cathkin,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Caveat,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Devils River,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Dropmore,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Eildon,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Fawcett,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Flowerdale,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Ghin Ghin,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Glenburn,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Gobur,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Highlands,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Homewood,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Kanumbra,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Kerrisdale,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Killingworth,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Kinglake,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Kinglake Central,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Kinglake West,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Koriella,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Limestone,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Maintongoon,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Marysville,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Molesworth,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Murrindindi,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Narbethong,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Pheasant Creek,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Rubicon,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Strath Creek,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Taggerty,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Taylor Bay,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Terip Terip,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Thornton,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Toolangi,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Whanregarwen,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Yarck,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Yea,MURRINDINDI,March,"2,512.30",374,"4,453.60",197,"1,323.30",663,925,"6,213.50",347,"2,330.90"
Adams Estate,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Almurta,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Anderson,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Archies Creek,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Bass,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Cape Paterson,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Cape Woolamai,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Churchill Island,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Corinella,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Coronet Bay,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Cowes,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Dalyston,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Glen Alvie,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Glen Forbes,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Grantville,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Harmers Haven,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Inverloch,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Jam Jerrup,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Kernot,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Kilcunda,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Krowera,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
Lance Creek,BASS COAST,March,"3,031.60","1,177","5,398.60",936,"2,410.80","2,096","3,066","7,897.00","1,235","3,180.90"
